Index,Id,Date,Hexlat,Hexlong,Price,Bathrooms,Bedrooms,Condition,Floors,Grade,Sqft Above,Sqft Basement,Sqft Living,Sqft Living15,Sqft Lot,Sqft Lot15,View,Waterfront,Yr Built,Yr Renovated,Zipcode,Nuisance Crime,Other Crime,Property Crime,Violent Crimes
2059,999000215,5/12/2014,47.67181333,-122.37,"734,200",2.5,4,5,1.5,7,1680,1080,2760,1850,5000,5000,0,0,1928,0,98107,,2,26,
2068,1005000036,6/13/2014,47.53613333,-122.275,"285,000",1.75,3,3,1,7,920,920,1840,1390,8601,7452,0,0,1905,2014,98118,15,9,33,19
2069,1005000062,8/1/2014,47.53902,-122.28,"299,000",1,2,4,1,6,1040,0,1040,1390,4600,5897,0,0,1950,0,98118,11,18,46,20
2070,1005000220,3/10/2015,47.53324667,-122.28,"410,000",1,2,3,1,7,1010,1010,2020,1270,7540,4652,0,0,1921,0,98118,12,12,60,13
2071,1005000240,12/19/2014,47.53324667,-122.28,"395,000",1,2,4,1,6,600,600,1200,1270,6014,4652,0,0,1949,0,98118,12,12,60,13
2072,1005000250,1/30/2015,47.53324667,-122.28,"350,000",1,2,3,1,6,840,0,840,1270,5551,4652,0,0,1952,0,98118,12,12,60,13
2073,1015000050,1/6/2015,47.69490667,-122.36,"652,600",2.5,4,3,2,8,2220,0,2220,1620,5900,5900,0,0,2014,0,98117,8,1,43,9
2080,1021000060,3/4/2015,47.56789,-122.41,"550,500",1.5,2,4,1,7,830,100,930,1920,7400,4152,2,0,1909,0,98116,5,3,15,4
2112,1024000050,7/18/2014,47.56789,-122.41,"915,000",2.75,3,4,1,8,1740,1650,3390,1770,7000,6500,3,0,1979,0,98116,5,3,15,4
2113,1024000100,4/8/2015,47.57077667,-122.405,"900,000",2.5,3,3,2,10,1780,140,1920,2080,7200,5000,2,0,1997,0,98116,2,6,3,1
2114,1024000109,7/10/2014,47.56789,-122.41,"295,000",1,2,3,1,5,740,0,740,1490,4459,4700,2,0,1915,0,98116,5,3,15,4
2115,1024039001,7/17/2014,47.58232333,-122.405,"1,000,000",2.75,4,4,3,8,2590,500,3090,1500,16538,5130,0,0,1919,1987,98116,6,1,27,1
2116,1024039049,5/12/2014,47.57943667,-122.4,"1,015,000",2.5,3,4,1,9,1800,1120,2920,2480,34527,7933,4,0,1954,1983,98116,1,3,4,
2117,1024049006,1/14/2015,47.58521,-122.29,"665,000",1.75,3,3,1,8,1560,1140,2700,3010,5040,5000,2,0,1947,0,98144,1,4,14,2
2118,1024049024,12/3/2014,47.58521,-122.29,"1,735,000",3.5,5,5,2.5,10,3650,1220,4870,3220,7700,7700,3,0,1929,0,98144,1,4,14,2
2127,1025039086,9/16/2014,47.66892333,-122.415,"1,875,000",2.5,3,3,2,11,3280,0,3280,3530,29111,21074,3,1,1925,0,98199,1,1,1,2
2128,1025039145,6/13/2014,47.66315,-122.405,"775,000",2,4,3,1,7,1940,1200,3140,3300,10875,10080,1,0,1939,1969,98199,1,,5,1
2129,1025039168,9/23/2014,47.6747,-122.405,"290,000",0.75,1,4,1,6,740,0,740,1430,1284,3988,0,0,1928,0,98107,2,3,15,1
2130,1025039292,10/30/2014,47.66892333,-122.415,"1,337,500",2.5,4,3,2,11,2900,0,2900,3390,21074,20000,0,0,1986,0,98199,1,1,1,2
2131,1025039320,4/27/2015,47.66603667,-122.41,"1,305,000",3.5,4,3,2,11,2560,880,3440,3090,5000,10241,0,0,2006,0,98199,,,1,
2132,1025039326,8/28/2014,47.66315,-122.405,"921,800",2.5,4,3,2,10,2950,0,2950,2950,7024,6339,0,0,2012,0,98199,1,,5,1
2133,1025049114,7/17/2014,47.66315,-122.285,"625,504",2.25,3,3,2,8,1060,210,1270,1160,1566,1327,0,0,2014,0,98105,7,4,34,7
2134,1025049115,6/25/2014,47.66315,-122.285,"594,000",2.25,3,3,2,8,1060,210,1270,1160,1406,1327,0,0,2014,0,98105,7,4,34,7
2135,1025049174,5/15/2014,47.66315,-122.275,"1,255,000",2.5,4,3,2,9,3200,0,3200,1650,7535,6850,0,0,2006,0,98105,1,1,7,1
2136,1025049254,12/4/2014,47.67181333,-122.27,"458,000",4,3,3,2,9,1150,240,1390,1620,1569,1855,0,0,2006,0,98105,2,4,7,
2137,1025049266,9/30/2014,47.66315,-122.285,"555,000",2.25,2,3,2,8,960,200,1160,1160,954,1327,0,0,2014,0,98105,7,4,34,7
2138,1025049268,7/21/2014,47.66315,-122.285,"549,900",1.75,2,3,2,8,940,200,1140,1160,936,1327,0,0,2014,0,98105,7,4,34,7
2159,1032000079,4/22/2015,47.59098333,-122.3,"402,000",1.5,3,3,2,7,1320,0,1320,1320,3145,3002,0,0,1998,0,98144,11,6,39,5
2160,1035000007,12/18/2014,47.51592667,-122.27,"210,000",2,3,3,1,7,1230,600,1830,2050,4992,7740,0,0,1953,0,98118,7,4,19,8
2187,1048000060,6/19/2014,47.65160333,-122.335,"543,000",2.25,3,3,3,8,1240,0,1240,1310,949,1140,0,0,2008,0,98103,2,9,43,
2188,1048000160,6/27/2014,47.65160333,-122.335,"504,200",1.5,2,3,3,8,1200,0,1200,1240,1687,1296,0,0,2008,0,98103,2,9,43,
2196,1053000010,4/21/2015,47.55056667,-122.38,"465,000",1.5,3,4,1,7,850,430,1280,1280,4720,4720,0,0,1941,0,98126,3,6,21,
2215,1068000110,4/29/2015,47.64294333,-122.41,"978,500",2.25,3,3,2,9,1800,260,2060,3070,7080,7500,0,0,1940,0,98199,,1,15,1
2216,1068000150,5/1/2015,47.64294333,-122.41,"1,999,000",3.25,4,4,2,11,2550,1360,3910,3070,7500,7500,2,0,1933,0,98199,,1,15,1
2217,1068000235,6/5/2014,47.64294333,-122.41,"1,155,000",2.25,4,4,1.5,10,2020,960,2980,2760,8051,5499,2,0,1935,0,98199,,1,15,1
2218,1068000255,8/27/2014,47.64294333,-122.41,"1,650,000",3.5,4,5,2,10,3485,800,4285,2960,9567,6902,1,0,1946,0,98199,,1,15,1
2219,1068000375,9/23/2014,47.64294333,-122.41,"3,200,000",5,6,3,2.5,13,5240,1860,7100,3130,18200,6477,0,0,1933,2002,98199,,1,15,1
2220,1068000520,5/6/2014,47.64294333,-122.41,"1,225,000",2.25,4,4,2,10,2280,1210,3490,2540,6906,6223,0,0,1928,0,98199,,1,15,1
2221,1068000559,10/3/2014,47.64005667,-122.405,"1,275,000",1.75,4,4,1,9,1960,1760,3720,2540,8448,7064,3,0,1947,0,98199,2,2,12,
2222,1069000070,4/15/2015,47.64294333,-122.41,"2,795,000",3.25,5,5,2,11,3590,1000,4590,2920,12793,8609,2,0,1928,0,98199,,1,15,1
2223,1070000110,12/18/2014,47.64871667,-122.41,"1,035,290",2.5,4,3,2,9,2830,0,2830,2840,5932,5593,0,0,2014,0,98199,2,1,12,
2224,1070000180,10/15/2014,47.64871667,-122.41,"1,107,460",3.5,4,3,2,9,2840,820,3660,3210,4760,4640,0,0,2014,0,98199,2,1,12,
2225,1070000390,7/2/2014,47.64871667,-122.41,"1,054,690",3.5,4,3,2,9,2610,780,3390,3350,3979,4165,0,0,2014,0,98199,2,1,12,
2259,1084000107,12/2/2014,47.63717,-122.28,"1,265,000",2.25,4,5,1,8,1730,1140,2870,2370,6000,5500,0,0,1951,0,98112,7,4,23,1
2296,1090000005,5/4/2015,47.53324667,-122.39,"402,000",1,2,3,1.5,7,1210,0,1210,1400,5600,5028,0,0,1922,0,98136,,3,13,3
2297,1090000036,12/23/2014,47.53324667,-122.39,"756,450",2,4,5,1.5,7,2040,1170,3210,2540,8400,6458,0,0,1914,0,98136,,3,13,3
2298,1090000075,12/16/2014,47.53324667,-122.39,"393,000",1,2,5,1,6,1020,0,1020,1660,4200,4200,0,0,1923,0,98136,,3,13,3
2301,1093000090,4/16/2015,47.68047333,-122.305,"776,000",2,2,4,1,7,1010,980,1990,1470,6180,5150,0,0,1941,0,98115,2,8,31,
2319,1102000095,8/5/2014,47.54479333,-122.27,"558,000",2.5,4,3,2,9,2420,800,3220,1770,5120,7680,0,0,2000,0,98118,3,1,21,
2320,1102000196,5/27/2014,47.54479333,-122.27,"477,000",2.75,4,3,2,8,1720,0,1720,2130,6270,8700,0,0,1978,0,98118,3,1,21,
2321,1102000237,4/28/2015,47.54768,-122.265,"712,500",2.75,4,3,1,8,1420,1000,2420,3170,11201,9385,1,0,1948,1999,98118,2,,11,
2322,1102000270,7/1/2014,47.54190667,-122.265,"1,080,000",2.75,3,3,2,8,3260,630,3890,2490,7216,9920,1,0,1967,2010,98118,2,3,20,1
2323,1102000514,10/22/2014,47.54190667,-122.265,"970,000",3.5,5,3,2,9,2550,850,3400,2380,9804,7440,0,0,2008,0,98118,2,3,20,1
2324,1102000527,9/2/2014,47.54190667,-122.265,"1,437,500",3.75,4,3,3,11,4410,0,4410,2160,9231,6600,3,0,2001,0,98118,2,3,20,1
2325,1102000759,10/26/2014,47.54190667,-122.265,"755,000",2.5,3,3,1,9,1620,800,2420,2650,8856,9750,3,0,1957,0,98118,2,3,20,1
2326,1102001055,4/24/2015,47.54190667,-122.265,"518,000",1,3,3,1.5,7,1270,0,1270,2100,6612,7680,3,0,1927,0,98118,2,3,20,1
2327,1102001112,2/13/2015,47.54479333,-122.26,"802,500",2.25,4,3,1,8,1450,500,1950,1840,7000,6440,1,0,1957,0,98118,3,5,11,2
2328,1102001274,4/15/2015,47.54479333,-122.26,"951,000",2.25,3,3,1,9,3400,0,3400,2510,12825,11574,1,0,1961,0,98118,3,5,11,2
2329,1105000011,12/9/2014,47.54479333,-122.27,"367,777",3,5,3,1,7,1280,860,2140,1820,5937,6710,0,0,1978,0,98118,3,1,21,
2330,1105000015,6/9/2014,47.54479333,-122.27,"417,000",1,2,3,1,6,920,0,920,1510,6600,5944,0,0,1919,2003,98118,3,1,21,
2331,1105000229,9/19/2014,47.54479333,-122.27,"285,000",3,5,3,2,7,1670,440,2110,2110,5260,5260,0,0,2002,0,98118,3,1,21,
2332,1105000233,9/6/2014,47.54479333,-122.27,"255,000",1,2,3,1,6,940,0,940,1900,9330,6145,0,0,1941,0,98118,3,1,21,
2333,1105000296,12/29/2014,47.54479333,-122.27,"230,000",1,2,3,1,6,720,0,720,1560,5913,6600,0,0,1920,0,98118,3,1,21,
2334,1105000360,4/28/2015,47.54479333,-122.27,"320,000",1.75,3,3,1,7,980,980,1960,1460,11931,4498,0,0,1954,0,98118,3,1,21,
2335,1105000373,5/6/2015,47.54479333,-122.27,"252,500",1.5,2,3,2,7,950,160,1110,1110,986,3515,0,0,2009,0,98118,3,1,21,
2336,1105000402,10/28/2014,47.54479333,-122.27,"630,000",3,4,3,2,8,2740,900,3640,1910,5096,9189,0,0,2010,0,98118,3,1,21,
2337,1105000432,8/22/2014,47.54190667,-122.275,"224,000",1.5,3,3,1,7,1440,0,1440,1440,8370,8370,0,0,1977,0,98118,15,8,36,12
2338,1105000571,6/10/2014,47.53902,-122.27,"433,000",1.75,3,3,1,7,1270,600,1870,1780,7189,6200,0,0,1959,0,98118,46,40,65,28
2339,1105000588,4/21/2015,47.53902,-122.27,"349,500",1,3,3,1,7,800,600,1400,1620,3538,6331,0,0,1953,0,98118,46,40,65,28
2340,1105000745,1/23/2015,47.54190667,-122.275,"227,064",1.5,3,3,2,7,1570,0,1570,1530,10824,8125,0,0,1908,0,98118,15,8,36,12
2341,1105000780,4/3/2015,47.54190667,-122.275,"425,000",1.5,3,5,1,7,920,740,1660,1530,5665,5665,0,0,1918,0,98118,15,8,36,12
2342,1105000787,9/26/2014,47.54190667,-122.275,"240,000",2.25,3,3,1,7,940,470,1410,1550,7290,7375,0,0,1980,0,98118,15,8,36,12
2343,1109000040,5/28/2014,47.53902,-122.27,"315,000",2,3,3,1,7,900,400,1300,1300,3731,3731,0,0,1993,0,98118,46,40,65,28
2344,1109000175,5/8/2015,47.53902,-122.27,"370,000",2,4,4,1,6,1160,790,1950,1720,3757,3757,0,0,1908,0,98118,46,40,65,28
2345,1109000390,3/10/2015,47.53902,-122.27,"420,000",1.5,3,3,2,8,1750,640,2390,1690,4600,5220,0,0,1920,1995,98118,46,40,65,28
2346,1112000031,3/18/2015,47.53902,-122.27,"715,000",2.25,3,3,3,9,1990,0,1990,1280,4977,5000,0,0,2012,0,98118,46,40,65,28
2347,1112000035,3/11/2015,47.53902,-122.27,"420,000",1,2,3,1,7,1000,0,1000,1380,5375,5000,0,0,1953,0,98118,46,40,65,28
2348,1112000100,3/30/2015,47.53902,-122.27,"740,000",3.5,5,3,2,8,2910,1080,3990,1310,5000,5000,0,0,2004,0,98118,46,40,65,28
2349,1112000125,9/30/2014,47.53902,-122.27,"463,500",1,1,4,1,6,1090,0,1090,1830,8750,5000,0,0,1924,0,98118,46,40,65,28
2377,1118000080,3/31/2015,47.62851,-122.285,"1,925,000",3.75,4,3,1,9,3600,0,3600,3650,16101,9506,0,0,1951,0,98112,1,3,9,
2378,1118000110,5/29/2014,47.63139667,-122.29,"2,453,500",3.5,4,5,1.5,10,4270,460,4730,3710,13586,8828,0,0,1935,0,98112,,4,5,
2379,1118000301,12/19/2014,47.63717,-122.29,"2,890,000",4,4,3,2,11,4130,1650,5780,3930,7173,7994,0,0,2008,0,98112,,2,4,
2380,1118000320,5/8/2015,47.63717,-122.29,"3,400,000",4,4,3,2,11,3280,980,4260,4260,11765,10408,0,0,1939,2010,98112,,2,4,
2381,1118000340,4/8/2015,47.63717,-122.29,"3,000,000",3.75,5,4,2,11,3450,1140,4590,3870,11265,8996,0,0,1927,0,98112,,2,4,
2382,1118000465,3/12/2015,47.63717,-122.29,"1,810,000",3.5,3,3,2,9,2430,1350,3780,3780,8295,9127,0,0,1951,0,98112,,2,4,
2383,1118000935,7/5/2014,47.63717,-122.29,"1,738,000",2.25,4,4,2,9,2260,660,2920,4510,6513,9248,0,0,1937,0,98112,,2,4,
2384,1118001201,1/30/2015,47.63717,-122.29,"2,300,000",2.5,4,5,1,10,2240,1130,3370,3190,8402,8700,0,0,1962,0,98112,,2,4,
2385,1118001215,2/4/2015,47.63717,-122.29,"2,250,000",2.5,3,3,1,9,2890,530,3420,3370,8700,8700,0,0,1951,0,98112,,2,4,
2386,1118001295,12/3/2014,47.63428333,-122.285,"2,200,000",3,4,3,2,10,3000,540,3540,3430,11098,8214,0,0,1940,0,98112,5,2,12,1
2387,1118001360,2/18/2015,47.63139667,-122.29,"1,475,000",2.75,3,5,1,9,1970,1940,3910,3480,7080,7370,0,0,1949,0,98112,,4,5,
2388,1118001370,1/2/2015,47.63139667,-122.29,"1,568,000",2.75,3,4,1,9,2340,0,2340,3480,8828,8526,0,0,1954,0,98112,,4,5,
2389,1118001408,11/24/2014,47.63139667,-122.29,"2,544,750",4.75,5,4,2,10,5050,360,5410,3750,13431,11596,0,0,1941,0,98112,,4,5,
2390,1118001560,7/10/2014,47.63139667,-122.29,"1,910,000",3,4,3,2,10,3140,1320,4460,3130,6833,7450,0,0,1955,2007,98112,,4,5,
2391,1118001631,1/12/2015,47.63139667,-122.29,"1,225,000",2.25,3,3,1,9,2530,450,2980,3020,7700,8234,0,0,1964,0,98112,,4,5,
2392,1118001645,1/30/2015,47.63139667,-122.29,"1,400,000",3.25,3,4,2,9,3020,0,3020,3020,6073,7700,0,0,1954,0,98112,,4,5,
2393,1118001805,7/24/2014,47.63139667,-122.29,"1,715,000",3.75,4,4,2,10,3090,1400,4490,3760,7623,7653,0,0,1941,0,98112,,4,5,
2394,1118001820,6/15/2014,47.63139667,-122.29,"1,142,000",3.25,4,3,1.5,8,1960,540,2500,3670,5801,7350,0,0,1926,0,98112,,4,5,
2395,1118001835,12/23/2014,47.63139667,-122.29,"1,715,000",2.5,4,4,2,10,2670,400,3070,3190,7207,7523,0,0,1927,0,98112,,4,5,
2396,1118002000,6/24/2014,47.63139667,-122.29,"2,466,350",4.75,5,3,2,10,4560,1830,6390,4010,13180,8137,0,0,1940,0,98112,,4,5,
2397,1118002090,6/28/2014,47.63139667,-122.29,"1,600,000",4.25,3,4,2,10,2460,360,2820,3300,7200,7522,0,0,1930,0,98112,,4,5,
2402,1121000058,3/31/2015,47.54190667,-122.375,"485,000",1.75,3,3,1,8,1790,0,1790,1310,6775,6028,2,0,1951,0,98126,5,7,21,9
2403,1121000095,11/5/2014,47.54190667,-122.375,"320,000",1,2,3,1,6,750,370,1120,1530,5329,5330,1,0,1929,0,98126,5,7,21,9
2404,1121000357,8/27/2014,47.53902,-122.38,"1,085,000",3,4,3,2,9,2680,730,3410,2300,6541,6345,2,0,2007,0,98126,1,2,9,
2405,1121000414,9/27/2014,47.54479333,-122.38,"750,000",2.75,4,3,1,8,1810,1340,3150,2250,6343,6343,3,0,1976,0,98126,3,2,17,1
2413,1123049027,3/19/2015,47.49860667,-122.25,"157,500",1,3,3,1,6,960,140,1100,1280,27008,8890,0,0,1935,0,98178,,,1,
2414,1123049053,2/13/2015,47.49860667,-122.25,"360,000",2.5,4,3,2,7,1840,0,1840,1830,9611,8505,0,0,1996,0,98178,,,1,
2415,1123049126,12/3/2014,47.48994667,-122.255,"227,000",1,3,3,1,7,1340,0,1340,2090,10035,10035,0,0,1959,0,98178,,2,,
2416,1123049129,2/24/2015,47.49860667,-122.25,"284,200",1.75,3,3,1,7,1070,470,1540,2510,6632,6618,0,0,1959,0,98178,,,1,
2417,1123049232,6/6/2014,47.48994667,-122.255,"279,000",2.5,5,3,2,7,2690,0,2690,2090,5557,10500,0,0,2012,0,98178,,2,,
2421,1124000005,9/18/2014,47.718,-122.37,"499,000",2.5,3,3,2,8,2090,0,2090,1640,8505,8100,0,0,1951,1977,98177,2,1,16,
2422,1124000010,7/11/2014,47.718,-122.37,"500,000",1.5,3,4,1,7,1320,0,1320,1480,8100,8100,0,0,1951,0,98177,2,1,16,
2423,1124000050,7/29/2014,47.718,-122.37,"461,000",1,4,5,1.5,7,1260,0,1260,1480,8505,8100,0,0,1951,0,98177,2,1,16,
2424,1125049140,1/26/2015,47.66892333,-122.255,"1,250,000",2.5,3,3,1,10,2710,0,2710,3130,13120,13566,0,0,1959,0,98105,,1,2,
2446,1130000005,7/15/2014,47.63717,-122.32,"1,600,000",2.25,3,5,2,10,2230,940,3170,3170,5000,5400,0,0,1975,0,98102,5,2,37,4
2447,1133000036,4/21/2015,47.72088667,-122.305,"410,000",1,3,3,1,7,1120,210,1330,1920,5000,7790,0,0,1957,0,98125,2,1,10,6
2448,1133000050,4/20/2015,47.718,-122.31,"362,000",2.5,4,3,1,7,1460,900,2360,1590,7370,9906,0,0,1985,0,98125,11,7,84,9
2449,1133000100,10/7/2014,47.72377333,-122.31,"540,000",1.5,5,4,1.5,7,1940,0,1940,1900,10202,8000,0,0,1940,0,98125,1,5,9,
2450,1133000144,2/12/2015,47.72377333,-122.31,"614,905",2.5,3,3,2,8,2410,0,2410,1940,7225,8347,0,0,1991,0,98125,1,5,9,
2451,1133000235,6/16/2014,47.72377333,-122.31,"450,000",2.25,6,4,1,8,2960,590,3550,2360,11780,8850,0,0,1948,0,98125,1,5,9,
2452,1133000385,5/30/2014,47.72377333,-122.31,"740,000",3.75,5,3,2,8,3090,900,3990,2080,18897,9793,0,0,1937,2010,98125,1,5,9,
2453,1133000542,8/5/2014,47.72377333,-122.31,"425,000",2.25,3,3,1,7,1170,500,1670,1470,9500,9500,0,0,1977,0,98125,1,5,9,
2454,1133000671,6/2/2014,47.72377333,-122.31,"315,000",1,3,3,1,6,960,0,960,1570,6634,7203,0,0,1952,0,98125,1,5,9,
2455,1133000694,3/12/2015,47.72377333,-122.31,"325,000",1.75,4,3,1,7,1670,0,1670,1620,9500,9500,0,0,1976,0,98125,1,5,9,
2491,1139000035,3/5/2015,47.70934,-122.355,"759,950",3.5,4,5,2,8,2100,0,2100,1250,7560,7560,0,0,2005,0,98133,6,5,39,4
2492,1139000062,6/25/2014,47.70934,-122.355,"288,000",2.5,3,3,3,7,1150,0,1150,1180,887,915,0,0,2007,0,98133,6,5,39,4
2493,1139000069,11/18/2014,47.70934,-122.355,"320,000",1.5,3,3,2,8,1050,190,1240,1180,1221,887,0,0,2009,0,98133,6,5,39,4
2494,1139000072,4/3/2015,47.70934,-122.355,"325,000",1.5,2,3,3,8,1180,0,1180,1180,834,1207,0,0,2009,0,98133,6,5,39,4
2495,1139000135,10/9/2014,47.70645333,-122.36,"440,000",1,4,3,1.5,7,1480,0,1480,1480,7560,7560,0,0,1940,0,98177,6,3,15,
2496,1139000215,7/18/2014,47.70934,-122.355,"416,000",1.75,2,4,1.5,7,1270,0,1270,1480,7560,7560,0,0,1932,0,98133,6,5,39,4
2497,1139000400,8/26/2014,47.70645333,-122.36,"430,000",1.5,3,4,2,7,1550,0,1550,1820,5034,7200,0,0,1922,0,98177,6,3,15,
2498,1139000620,10/8/2014,47.70645333,-122.36,"385,000",1,2,3,1,6,770,0,770,1390,7554,7500,0,0,1946,0,98177,6,3,15,
2499,1139000685,7/29/2014,47.70645333,-122.36,"580,000",2.75,4,3,1.5,7,1710,620,2330,2060,6703,7500,0,0,1983,0,98177,6,3,15,
2540,1159100100,6/20/2014,47.50438,-122.23,"359,950",2.25,3,4,1,8,1100,840,1940,2180,11612,8954,0,0,1981,0,98178,,1,,
2542,1160000115,3/4/2015,47.70934,-122.315,"401,000",1.75,4,3,1,8,1780,1230,3010,2040,12523,7560,0,0,1952,0,98125,10,7,59,7
2543,1160000255,8/18/2014,47.70934,-122.315,"311,000",1,3,3,1,7,1120,0,1120,1350,8631,7714,0,0,1942,0,98125,10,7,59,7
2544,1160000300,3/4/2015,47.70934,-122.315,"453,000",1.75,3,3,1,7,1100,450,1550,1560,7200,7440,0,0,1949,0,98125,10,7,59,7
2549,1169000057,10/6/2014,47.64005667,-122.315,"1,125,000",4.25,6,3,3,11,3100,0,3100,3270,9378,6334,2,0,1978,0,98112,7,5,47,1
2550,1172000135,7/31/2014,47.69490667,-122.36,"446,000",2,4,4,1,7,970,970,1940,960,6350,6350,0,0,1951,0,98103,8,1,43,9
2551,1172000150,8/29/2014,47.69490667,-122.36,"238,000",1,1,5,1,5,530,0,530,1200,6350,6350,0,0,1941,0,98103,8,1,43,9
2552,1175000059,10/10/2014,47.67181333,-122.4,"536,000",1.75,3,3,1.5,7,1280,300,1580,1560,3764,3764,0,0,1945,0,98107,1,1,18,
2553,1175000073,6/6/2014,47.6747,-122.395,"500,000",1,4,4,1.5,7,1720,0,1720,1580,4011,3784,0,0,1904,0,98107,4,2,13,2
2554,1175000110,12/2/2014,47.6747,-122.395,"506,000",1,2,4,1,7,960,100,1060,1570,3588,3741,0,0,1926,0,98107,4,2,13,2
2555,1175000280,11/7/2014,47.67181333,-122.4,"707,500",4,4,5,1.5,7,1550,0,1550,1830,6596,4850,0,0,1907,0,98107,1,1,18,
2556,1175000570,3/12/2015,47.66892333,-122.395,"530,000",2,5,3,1.5,7,1810,0,1810,1360,4850,4850,0,0,1900,0,98107,12,4,57,4
2557,1175001075,9/16/2014,47.66892333,-122.395,"957,000",3,4,3,2,9,1750,620,2370,1690,3836,4698,0,0,1969,2008,98107,12,4,57,4
2558,1175001125,10/6/2014,47.67181333,-122.39,"550,000",1,2,4,1,7,780,300,1080,1380,3420,3656,0,0,1922,0,98107,14,7,60,7
2559,1175001135,9/29/2014,47.66892333,-122.395,"424,000",1.75,3,5,1,7,620,520,1140,1480,3395,3500,0,0,1925,0,98107,12,4,57,4
2560,1176000390,6/12/2014,47.66892333,-122.405,"448,000",1.5,2,4,1,7,890,740,1630,1770,3780,6400,0,0,1940,0,98107,,,6,1
2561,1176000964,4/22/2015,47.67181333,-122.4,"638,000",1.75,4,4,1.5,7,1470,0,1470,1480,4236,5400,0,0,1946,0,98107,1,1,18,
2562,1176001117,3/19/2015,47.66892333,-122.405,"705,000",2.5,3,3,2,8,1080,500,1580,1530,1321,1357,2,0,2014,0,98107,,,6,1
2563,1176001119,2/24/2015,47.66892333,-122.405,"609,500",1.75,3,3,3,8,1590,0,1590,1520,1113,1357,0,0,2014,0,98107,,,6,1
2564,1176001123,2/6/2015,47.66892333,-122.405,"599,950",2.5,3,3,3,8,1510,0,1510,1530,1493,1357,0,0,2014,0,98107,,,6,1
2565,1176001124,2/24/2015,47.66892333,-122.405,"598,950",2.5,3,3,3,8,1480,0,1480,1530,1531,1321,0,0,2014,0,98107,,,6,1
2566,1176001195,6/21/2014,47.66603667,-122.4,"375,000",1,2,4,2,7,830,400,1230,1660,1820,3056,0,0,1948,0,98107,,5,21,2
2567,1176001293,6/17/2014,47.66892333,-122.405,"2,475,000",3.25,3,3,2,11,3060,1280,4340,1680,4947,5250,3,0,1993,0,98107,,,6,1
2568,1176001310,3/4/2015,47.66892333,-122.405,"2,945,000",4.5,5,3,3,10,4340,0,4340,1770,5722,5250,4,0,2010,0,98107,,,6,1
2569,1177000130,5/22/2014,47.67181333,-122.4,"805,000",2.75,4,5,1,8,1410,1000,2410,1760,6000,6000,0,0,1950,0,98107,1,1,18,
2570,1180000625,10/29/2014,47.50149333,-122.225,"315,000",2.5,4,3,2,7,1950,0,1950,1980,3225,3225,0,0,2002,0,98178,,,1,
2571,1180000830,10/2/2014,47.50149333,-122.225,"460,000",3.5,4,3,2,9,2070,800,2870,1770,3225,6450,3,0,2006,0,98178,,,1,
2572,1180000885,10/30/2014,47.50149333,-122.225,"340,500",2.5,3,4,3,8,2510,560,3070,2220,5871,4000,0,0,1928,0,98178,,,1,
2592,1183000005,4/8/2015,47.55345333,-122.285,"450,000",2,3,3,2,7,1180,500,1680,1400,4886,4900,0,0,1940,0,98118,13,3,48,8
2593,1186000035,5/12/2014,47.61407667,-122.29,"770,000",1.75,3,3,1,9,1720,0,1720,2120,5000,4188,0,0,1954,2014,98122,9,5,32,2
2594,1186000065,4/16/2015,47.61407667,-122.29,"1,000,000",3,3,3,2,9,2220,660,2880,1910,3750,4000,0,0,1909,1991,98122,9,5,32,2
2595,1186000095,7/8/2014,47.61407667,-122.29,"890,000",2.75,4,5,3,8,2310,0,2310,2270,4020,3750,0,0,1979,0,98122,9,5,32,2
2596,1186000125,5/9/2014,47.61407667,-122.29,"742,500",2.75,4,3,2,8,2000,1100,3100,2130,3773,3777,0,0,1919,1996,98122,9,5,32,2
2597,1186000150,1/23/2015,47.61407667,-122.29,"563,250",1.75,3,5,1,7,800,570,1370,2270,2800,3773,0,0,1982,0,98122,9,5,32,2
2598,1189000025,9/5/2014,47.61407667,-122.3,"659,000",1.5,3,3,2,8,1540,0,1540,1590,5040,3600,0,0,1907,0,98122,19,10,23,13
2599,1189000030,6/3/2014,47.61407667,-122.3,"650,000",2.75,5,5,1.5,8,2550,0,2550,1590,5040,3840,0,0,1902,0,98122,19,10,23,13
2600,1189000130,9/15/2014,47.61407667,-122.3,"493,000",2.75,3,4,1,7,1270,450,1720,1690,6720,3248,0,0,1947,0,98122,19,10,23,13
2601,1189000180,9/10/2014,47.61407667,-122.3,"525,000",1,2,3,1,7,880,630,1510,1330,3360,3360,0,0,1924,0,98122,19,10,23,13
2602,1189000205,3/11/2015,47.61119,-122.295,"400,000",2.5,2,3,2,8,1170,0,1170,1250,1811,3146,0,0,2001,0,98122,12,8,35,7
2603,1189000207,10/21/2014,47.61119,-122.295,"387,000",2.5,2,3,2,8,1170,0,1170,1250,1394,3136,0,0,2001,0,98122,12,8,35,7
2604,1189000225,4/2/2015,47.61119,-122.295,"420,000",1.75,2,3,1,7,800,400,1200,1330,3136,3164,0,0,1904,2005,98122,12,8,35,7
2605,1189000245,3/31/2015,47.61407667,-122.3,"670,000",2,4,3,1.5,7,1650,600,2250,1200,4200,3360,0,0,1909,0,98122,19,10,23,13
2606,1189000492,6/6/2014,47.61119,-122.295,"405,000",2,2,3,2,8,1140,265,1405,1405,1073,3000,0,0,2007,0,98122,12,8,35,7
